record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo
1270,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1271,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1272,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1273,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1274,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1275,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1276,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1277,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1278,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1279,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1280,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1281,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1282,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1283,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1284,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1285,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1286,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1287,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1288,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1289,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1290,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1291,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1292,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1293,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1294,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1295,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1296,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1297,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1298,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1299,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1300,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1301,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1302,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1303,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1304,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1305,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1306,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1307,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1308,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1309,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1310,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1311,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1312,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1313,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1314,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1315,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1316,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1317,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1318,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1319,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
1320,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=3,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,
