record_id,primary_category,analysis_year,document_type_mysql,metric,value
1328,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1329,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1330,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1331,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1332,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1333,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1334,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1335,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1336,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1337,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1338,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1339,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1340,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1341,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1342,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1343,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1344,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1345,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1346,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1347,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1348,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1349,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1350,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1351,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1352,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1353,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1354,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1355,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1356,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1357,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1358,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1359,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1360,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1361,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1362,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1363,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1364,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1365,scraped_html_paginated,,scraped_html_paginated,engagement_score,2.4
1382,scraped_json_api,,scraped_json_api,engagement_score,2.4
1425,scraped_json_api,,scraped_json_api,engagement_score,2.4
1439,scraped_json_api,,scraped_json_api,engagement_score,2.4
1440,scraped_json_api,,scraped_json_api,engagement_score,2.4
1441,scraped_json_api,,scraped_json_api,engagement_score,2.4
1442,scraped_json_api,,scraped_json_api,engagement_score,2.4
350,scraped_json_api,,scraped_json_api,engagement_score,2.24
372,scraped_json_api,,scraped_json_api,engagement_score,2.24
410,scraped_json_api,,scraped_json_api,engagement_score,2.24
606,scraped_json_api,,scraped_json_api,engagement_score,2.24
628,scraped_json_api,,scraped_json_api,engagement_score,2.24
666,scraped_json_api,,scraped_json_api,engagement_score,2.24
862,scraped_json_api,,scraped_json_api,engagement_score,2.24
884,scraped_json_api,,scraped_json_api,engagement_score,2.24
922,scraped_json_api,,scraped_json_api,engagement_score,2.24
1118,scraped_json_api,,scraped_json_api,engagement_score,2.24
1140,scraped_json_api,,scraped_json_api,engagement_score,2.24
1178,scraped_json_api,,scraped_json_api,engagement_score,2.24
1374,scraped_json_api,,scraped_json_api,engagement_score,2.24
1396,scraped_json_api,,scraped_json_api,engagement_score,2.24
1434,scraped_json_api,,scraped_json_api,engagement_score,2.24
357,scraped_json_api,,scraped_json_api,engagement_score,2.08
379,scraped_json_api,,scraped_json_api,engagement_score,2.08
613,scraped_json_api,,scraped_json_api,engagement_score,2.08
635,scraped_json_api,,scraped_json_api,engagement_score,2.08
869,scraped_json_api,,scraped_json_api,engagement_score,2.08
891,scraped_json_api,,scraped_json_api,engagement_score,2.08
1125,scraped_json_api,,scraped_json_api,engagement_score,2.08
1147,scraped_json_api,,scraped_json_api,engagement_score,2.08
1381,scraped_json_api,,scraped_json_api,engagement_score,2.08
1403,scraped_json_api,,scraped_json_api,engagement_score,2.08
362,scraped_json_api,,scraped_json_api,engagement_score,1.92
391,scraped_json_api,,scraped_json_api,engagement_score,1.92
403,scraped_json_api,,scraped_json_api,engagement_score,1.92
618,scraped_json_api,,scraped_json_api,engagement_score,1.92
647,scraped_json_api,,scraped_json_api,engagement_score,1.92
659,scraped_json_api,,scraped_json_api,engagement_score,1.92
874,scraped_json_api,,scraped_json_api,engagement_score,1.92
903,scraped_json_api,,scraped_json_api,engagement_score,1.92
915,scraped_json_api,,scraped_json_api,engagement_score,1.92
1130,scraped_json_api,,scraped_json_api,engagement_score,1.92
1159,scraped_json_api,,scraped_json_api,engagement_score,1.92
1171,scraped_json_api,,scraped_json_api,engagement_score,1.92
1386,scraped_json_api,,scraped_json_api,engagement_score,1.92
1415,scraped_json_api,,scraped_json_api,engagement_score,1.92
1427,scraped_json_api,,scraped_json_api,engagement_score,1.92
345,scraped_json_api,,scraped_json_api,engagement_score,1.76
346,scraped_json_api,,scraped_json_api,engagement_score,1.76
351,scraped_json_api,,scraped_json_api,engagement_score,1.76
352,scraped_json_api,,scraped_json_api,engagement_score,1.76
366,scraped_json_api,,scraped_json_api,engagement_score,1.76
367,scraped_json_api,,scraped_json_api,engagement_score,1.76
407,scraped_json_api,,scraped_json_api,engagement_score,1.76
411,scraped_json_api,,scraped_json_api,engagement_score,1.76
413,scraped_json_api,,scraped_json_api,engagement_score,1.76
420,scraped_json_api,,scraped_json_api,engagement_score,1.76
422,scraped_json_api,,scraped_json_api,engagement_score,1.76
424,scraped_json_api,,scraped_json_api,engagement_score,1.76
426,scraped_json_api,,scraped_json_api,engagement_score,1.76
428,scraped_json_api,,scraped_json_api,engagement_score,1.76
601,scraped_json_api,,scraped_json_api,engagement_score,1.76
602,scraped_json_api,,scraped_json_api,engagement_score,1.76
607,scraped_json_api,,scraped_json_api,engagement_score,1.76
608,scraped_json_api,,scraped_json_api,engagement_score,1.76
622,scraped_json_api,,scraped_json_api,engagement_score,1.76
623,scraped_json_api,,scraped_json_api,engagement_score,1.76
663,scraped_json_api,,scraped_json_api,engagement_score,1.76
667,scraped_json_api,,scraped_json_api,engagement_score,1.76
669,scraped_json_api,,scraped_json_api,engagement_score,1.76
676,scraped_json_api,,scraped_json_api,engagement_score,1.76
678,scraped_json_api,,scraped_json_api,engagement_score,1.76
680,scraped_json_api,,scraped_json_api,engagement_score,1.76
682,scraped_json_api,,scraped_json_api,engagement_score,1.76
684,scraped_json_api,,scraped_json_api,engagement_score,1.76
857,scraped_json_api,,scraped_json_api,engagement_score,1.76
858,scraped_json_api,,scraped_json_api,engagement_score,1.76
863,scraped_json_api,,scraped_json_api,engagement_score,1.76
864,scraped_json_api,,scraped_json_api,engagement_score,1.76
878,scraped_json_api,,scraped_json_api,engagement_score,1.76
879,scraped_json_api,,scraped_json_api,engagement_score,1.76
919,scraped_json_api,,scraped_json_api,engagement_score,1.76
923,scraped_json_api,,scraped_json_api,engagement_score,1.76
925,scraped_json_api,,scraped_json_api,engagement_score,1.76
932,scraped_json_api,,scraped_json_api,engagement_score,1.76
934,scraped_json_api,,scraped_json_api,engagement_score,1.76
936,scraped_json_api,,scraped_json_api,engagement_score,1.76
938,scraped_json_api,,scraped_json_api,engagement_score,1.76
940,scraped_json_api,,scraped_json_api,engagement_score,1.76
1113,scraped_json_api,,scraped_json_api,engagement_score,1.76
1114,scraped_json_api,,scraped_json_api,engagement_score,1.76
1119,scraped_json_api,,scraped_json_api,engagement_score,1.76
1120,scraped_json_api,,scraped_json_api,engagement_score,1.76
1134,scraped_json_api,,scraped_json_api,engagement_score,1.76
1135,scraped_json_api,,scraped_json_api,engagement_score,1.76
1175,scraped_json_api,,scraped_json_api,engagement_score,1.76
1179,scraped_json_api,,scraped_json_api,engagement_score,1.76
1181,scraped_json_api,,scraped_json_api,engagement_score,1.76
1188,scraped_json_api,,scraped_json_api,engagement_score,1.76
1190,scraped_json_api,,scraped_json_api,engagement_score,1.76
1192,scraped_json_api,,scraped_json_api,engagement_score,1.76
1194,scraped_json_api,,scraped_json_api,engagement_score,1.76
1196,scraped_json_api,,scraped_json_api,engagement_score,1.76
1369,scraped_json_api,,scraped_json_api,engagement_score,1.76
1370,scraped_json_api,,scraped_json_api,engagement_score,1.76
1375,scraped_json_api,,scraped_json_api,engagement_score,1.76
1376,scraped_json_api,,scraped_json_api,engagement_score,1.76
1390,scraped_json_api,,scraped_json_api,engagement_score,1.76
1391,scraped_json_api,,scraped_json_api,engagement_score,1.76
1431,scraped_json_api,,scraped_json_api,engagement_score,1.76
1435,scraped_json_api,,scraped_json_api,engagement_score,1.76
1437,scraped_json_api,,scraped_json_api,engagement_score,1.76
1444,scraped_json_api,,scraped_json_api,engagement_score,1.76
1446,scraped_json_api,,scraped_json_api,engagement_score,1.76
1448,scraped_json_api,,scraped_json_api,engagement_score,1.76
1450,scraped_json_api,,scraped_json_api,engagement_score,1.76
1452,scraped_json_api,,scraped_json_api,engagement_score,1.76
348,scraped_json_api,,scraped_json_api,engagement_score,1.6
354,scraped_json_api,,scraped_json_api,engagement_score,1.6
355,scraped_json_api,,scraped_json_api,engagement_score,1.6
365,scraped_json_api,,scraped_json_api,engagement_score,1.6
371,scraped_json_api,,scraped_json_api,engagement_score,1.6
408,scraped_json_api,,scraped_json_api,engagement_score,1.6
604,scraped_json_api,,scraped_json_api,engagement_score,1.6
610,scraped_json_api,,scraped_json_api,engagement_score,1.6
611,scraped_json_api,,scraped_json_api,engagement_score,1.6
621,scraped_json_api,,scraped_json_api,engagement_score,1.6
627,scraped_json_api,,scraped_json_api,engagement_score,1.6
664,scraped_json_api,,scraped_json_api,engagement_score,1.6
860,scraped_json_api,,scraped_json_api,engagement_score,1.6
866,scraped_json_api,,scraped_json_api,engagement_score,1.6
867,scraped_json_api,,scraped_json_api,engagement_score,1.6
877,scraped_json_api,,scraped_json_api,engagement_score,1.6
883,scraped_json_api,,scraped_json_api,engagement_score,1.6
920,scraped_json_api,,scraped_json_api,engagement_score,1.6
1116,scraped_json_api,,scraped_json_api,engagement_score,1.6
1122,scraped_json_api,,scraped_json_api,engagement_score,1.6
1123,scraped_json_api,,scraped_json_api,engagement_score,1.6
1133,scraped_json_api,,scraped_json_api,engagement_score,1.6
1139,scraped_json_api,,scraped_json_api,engagement_score,1.6
1176,scraped_json_api,,scraped_json_api,engagement_score,1.6
1372,scraped_json_api,,scraped_json_api,engagement_score,1.6
1378,scraped_json_api,,scraped_json_api,engagement_score,1.6
1379,scraped_json_api,,scraped_json_api,engagement_score,1.6
1389,scraped_json_api,,scraped_json_api,engagement_score,1.6
1395,scraped_json_api,,scraped_json_api,engagement_score,1.6
1432,scraped_json_api,,scraped_json_api,engagement_score,1.6
343,scraped_json_api,,scraped_json_api,engagement_score,1.44
364,scraped_json_api,,scraped_json_api,engagement_score,1.44
368,scraped_json_api,,scraped_json_api,engagement_score,1.44
392,scraped_json_api,,scraped_json_api,engagement_score,1.44
599,scraped_json_api,,scraped_json_api,engagement_score,1.44
620,scraped_json_api,,scraped_json_api,engagement_score,1.44
624,scraped_json_api,,scraped_json_api,engagement_score,1.44
648,scraped_json_api,,scraped_json_api,engagement_score,1.44
855,scraped_json_api,,scraped_json_api,engagement_score,1.44
876,scraped_json_api,,scraped_json_api,engagement_score,1.44
880,scraped_json_api,,scraped_json_api,engagement_score,1.44
904,scraped_json_api,,scraped_json_api,engagement_score,1.44
1111,scraped_json_api,,scraped_json_api,engagement_score,1.44
1132,scraped_json_api,,scraped_json_api,engagement_score,1.44
1136,scraped_json_api,,scraped_json_api,engagement_score,1.44
1160,scraped_json_api,,scraped_json_api,engagement_score,1.44
1367,scraped_json_api,,scraped_json_api,engagement_score,1.44
1388,scraped_json_api,,scraped_json_api,engagement_score,1.44
1392,scraped_json_api,,scraped_json_api,engagement_score,1.44
1416,scraped_json_api,,scraped_json_api,engagement_score,1.44
361,scraped_json_api,,scraped_json_api,engagement_score,1.28
380,scraped_json_api,,scraped_json_api,engagement_score,1.28
383,scraped_json_api,,scraped_json_api,engagement_score,1.28
399,scraped_json_api,,scraped_json_api,engagement_score,1.28
617,scraped_json_api,,scraped_json_api,engagement_score,1.28
636,scraped_json_api,,scraped_json_api,engagement_score,1.28
639,scraped_json_api,,scraped_json_api,engagement_score,1.28
655,scraped_json_api,,scraped_json_api,engagement_score,1.28
873,scraped_json_api,,scraped_json_api,engagement_score,1.28
892,scraped_json_api,,scraped_json_api,engagement_score,1.28
895,scraped_json_api,,scraped_json_api,engagement_score,1.28
911,scraped_json_api,,scraped_json_api,engagement_score,1.28
1129,scraped_json_api,,scraped_json_api,engagement_score,1.28
1148,scraped_json_api,,scraped_json_api,engagement_score,1.28
1151,scraped_json_api,,scraped_json_api,engagement_score,1.28
1167,scraped_json_api,,scraped_json_api,engagement_score,1.28
1385,scraped_json_api,,scraped_json_api,engagement_score,1.28
1404,scraped_json_api,,scraped_json_api,engagement_score,1.28
1407,scraped_json_api,,scraped_json_api,engagement_score,1.28
1423,scraped_json_api,,scraped_json_api,engagement_score,1.28
373,scraped_json_api,,scraped_json_api,engagement_score,1.12
375,scraped_json_api,,scraped_json_api,engagement_score,1.12
386,scraped_json_api,,scraped_json_api,engagement_score,1.12
397,scraped_json_api,,scraped_json_api,engagement_score,1.12
402,scraped_json_api,,scraped_json_api,engagement_score,1.12
419,scraped_json_api,,scraped_json_api,engagement_score,1.12
427,scraped_json_api,,scraped_json_api,engagement_score,1.12
629,scraped_json_api,,scraped_json_api,engagement_score,1.12
631,scraped_json_api,,scraped_json_api,engagement_score,1.12
642,scraped_json_api,,scraped_json_api,engagement_score,1.12
653,scraped_json_api,,scraped_json_api,engagement_score,1.12
658,scraped_json_api,,scraped_json_api,engagement_score,1.12
675,scraped_json_api,,scraped_json_api,engagement_score,1.12
683,scraped_json_api,,scraped_json_api,engagement_score,1.12
885,scraped_json_api,,scraped_json_api,engagement_score,1.12
